
=== TestCase6 case6\success\basic-2 Success execution 1 ===
{traceId=8d816b7eb96e99db, spanId=8d816b7eb96e99db, hostName=ts-click-twice, srcName=null, src=null, host=ts-click-twice, clock={"ts-click-twice":1}, event=ts-click-twice.ClickController.clickTwice, type=sr, parentId=, timestamp=1516933447320000, }
{traceId=8d816b7eb96e99db, spanId=a94d7bfaef6632c6, hostName=ts-preserve-service, srcName=ts-security-service, src=ts-security-service, host=ts-preserve-service, clock={"ts-click-twice":5,"ts-order-service":2,"ts-sso-service":2,"ts-preserve-service":8,"ts-security-service":6,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=d359fbcd1f8c4843, timestamp=1516933449731000, }
{traceId=8d816b7eb96e99db, spanId=caf9171ae6f5e921, hostName=ts-preserve-service, destName=ts-contacts-service, host=ts-preserve-service, clock={"ts-click-twice":5,"ts-order-service":2,"ts-sso-service":2,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-contacts-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=d359fbcd1f8c4843, timestamp=1516933449733000, }
{traceId=8d816b7eb96e99db, spanId=caf9171ae6f5e921, hostName=ts-contacts-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-contacts-service, clock={"ts-click-twice":5,"ts-contacts-service":1,"ts-order-service":2,"ts-sso-service":2,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=sr, parentId=d359fbcd1f8c4843, timestamp=1516933449735500, }
{traceId=8d816b7eb96e99db, spanId=bb68556941745831, hostName=ts-contacts-service, destName=ts-sso-service, host=ts-contacts-service, clock={"ts-click-twice":5,"ts-contacts-service":2,"ts-order-service":2,"ts-sso-service":2,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-sso-service, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=cs, parentId=caf9171ae6f5e921, timestamp=1516933449737500, }
{traceId=8d816b7eb96e99db, spanId=bb68556941745831, hostName=ts-sso-service, srcName=ts-contacts-service, src=ts-contacts-service, host=ts-sso-service, clock={"ts-click-twice":5,"ts-contacts-service":2,"ts-order-service":2,"ts-sso-service":3,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=sr, parentId=caf9171ae6f5e921, timestamp=1516933449739500, }
{traceId=8d816b7eb96e99db, spanId=bb68556941745831, hostName=ts-sso-service, destName=ts-contacts-service, host=ts-sso-service, clock={"ts-click-twice":5,"ts-contacts-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-contacts-service, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=ss, parentId=caf9171ae6f5e921, timestamp=1516933449744500, }
{traceId=8d816b7eb96e99db, spanId=bb68556941745831, hostName=ts-contacts-service, srcName=ts-sso-service, src=ts-sso-service, host=ts-contacts-service, clock={"ts-click-twice":5,"ts-contacts-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=cr, parentId=caf9171ae6f5e921, timestamp=1516933449746500, }
{traceId=8d816b7eb96e99db, spanId=caf9171ae6f5e921, hostName=ts-contacts-service, destName=ts-preserve-service, host=ts-contacts-service, clock={"ts-click-twice":5,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=ss, parentId=d359fbcd1f8c4843, timestamp=1516933449750500, }
{traceId=8d816b7eb96e99db, spanId=caf9171ae6f5e921, hostName=ts-preserve-service, srcName=ts-contacts-service, src=ts-contacts-service, host=ts-preserve-service, clock={"ts-click-twice":5,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":10,"ts-security-service":6,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=d359fbcd1f8c4843, timestamp=1516933449753000, }
{traceId=8d816b7eb96e99db, spanId=b161ad71d24392d4, hostName=ts-preserve-service, destName=ts-travel-service, host=ts-preserve-service, clock={"ts-click-twice":5,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=d359fbcd1f8c4843, timestamp=1516933449755000, }
{traceId=8d816b7eb96e99db, spanId=b161ad71d24392d4, hostName=ts-travel-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-travel-service, clock={"ts-click-twice":5,"ts-travel-service":1,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=sr, parentId=d359fbcd1f8c4843, timestamp=1516933449757000, }
{traceId=8d816b7eb96e99db, spanId=a7a449faedc4ebad, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-click-twice":5,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=b161ad71d24392d4, timestamp=1516933449760000, }
{traceId=8d816b7eb96e99db, spanId=a7a449faedc4ebad, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-click-twice":5,"ts-ticketinfo-service":1,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=b161ad71d24392d4, timestamp=1516933449761500, }
{traceId=8d816b7eb96e99db, spanId=29b698070f6b4b8e, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=a7a449faedc4ebad, timestamp=1516933449762500, }
{traceId=8d816b7eb96e99db, spanId=29b698070f6b4b8e, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":1,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=a7a449faedc4ebad, timestamp=1516933449764000, }
{traceId=8d816b7eb96e99db, spanId=6c606d1b9473141d, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":2,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=29b698070f6b4b8e, timestamp=1516933449766000, }
{traceId=8d816b7eb96e99db, spanId=6c606d1b9473141d, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":2,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":1,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=29b698070f6b4b8e, timestamp=1516933449767500, }
{traceId=8d816b7eb96e99db, spanId=6c606d1b9473141d, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":2,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=29b698070f6b4b8e, timestamp=1516933449770500, }
{traceId=8d816b7eb96e99db, spanId=6c606d1b9473141d, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":3,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=29b698070f6b4b8e, timestamp=1516933449772000, }
{traceId=8d816b7eb96e99db, spanId=29b698070f6b4b8e, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=a7a449faedc4ebad, timestamp=1516933449773000, }
{traceId=8d816b7eb96e99db, spanId=29b698070f6b4b8e, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":3,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=a7a449faedc4ebad, timestamp=1516933449774500, }
{traceId=8d816b7eb96e99db, spanId=a7a449faedc4ebad, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":4,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=b161ad71d24392d4, timestamp=1516933449775500, }
{traceId=8d816b7eb96e99db, spanId=a7a449faedc4ebad, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":4,"ts-travel-service":3,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=b161ad71d24392d4, timestamp=1516933449777000, }
{traceId=8d816b7eb96e99db, spanId=826ab9059695bf37, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":4,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=b161ad71d24392d4, timestamp=1516933449779000, }
{traceId=8d816b7eb96e99db, spanId=826ab9059695bf37, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":5,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=b161ad71d24392d4, timestamp=1516933449780000, }
{traceId=8d816b7eb96e99db, spanId=f78bddac1bcce1f1, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=826ab9059695bf37, timestamp=1516933449781000, }
{traceId=8d816b7eb96e99db, spanId=f78bddac1bcce1f1, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":5,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=826ab9059695bf37, timestamp=1516933449784000, }
{traceId=8d816b7eb96e99db, spanId=af75f329ded5c8be, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":6,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=f78bddac1bcce1f1, timestamp=1516933449785000, }
{traceId=8d816b7eb96e99db, spanId=af75f329ded5c8be, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":6,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=f78bddac1bcce1f1, timestamp=1516933449787500, }
{traceId=8d816b7eb96e99db, spanId=af75f329ded5c8be, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":6,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=f78bddac1bcce1f1, timestamp=1516933449792500, }
{traceId=8d816b7eb96e99db, spanId=af75f329ded5c8be, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":7,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=f78bddac1bcce1f1, timestamp=1516933449795000, }
{traceId=8d816b7eb96e99db, spanId=f78bddac1bcce1f1, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=826ab9059695bf37, timestamp=1516933449796000, }
{traceId=8d816b7eb96e99db, spanId=f78bddac1bcce1f1, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":7,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=826ab9059695bf37, timestamp=1516933449799000, }
{traceId=8d816b7eb96e99db, spanId=826ab9059695bf37, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=b161ad71d24392d4, timestamp=1516933449801000, }
{traceId=8d816b7eb96e99db, spanId=826ab9059695bf37, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":5,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=b161ad71d24392d4, timestamp=1516933449802000, }
{traceId=8d816b7eb96e99db, spanId=7768fedb4fa2a72c, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-route-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=b161ad71d24392d4, timestamp=1516933449804000, }
{traceId=8d816b7eb96e99db, spanId=7768fedb4fa2a72c, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":1,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=b161ad71d24392d4, timestamp=1516933449805500, }
{traceId=8d816b7eb96e99db, spanId=7768fedb4fa2a72c, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=b161ad71d24392d4, timestamp=1516933449809500, }
