
=== TestCase7 case7\success\basic-2 Success execution 1 ===
{traceId=1efe223f84d3bab0, spanId=1efe223f84d3bab0, hostName=ts-click-twice, srcName=null, src=null, host=ts-click-twice, clock={"ts-click-twice":1}, event=ts-click-twice.ClickController.clickTwice, type=sr, parentId=, timestamp=1516934339414000, }
{traceId=1efe223f84d3bab0, spanId=1fe6887cddc9bd0a, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":2,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=08e7e79f1392aa3c, timestamp=1516934343012500, }
{traceId=1efe223f84d3bab0, spanId=1fe6887cddc9bd0a, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":3,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=08e7e79f1392aa3c, timestamp=1516934343014000, }
{traceId=1efe223f84d3bab0, spanId=08e7e79f1392aa3c, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=846f0c052074f974, timestamp=1516934343015000, }
{traceId=1efe223f84d3bab0, spanId=08e7e79f1392aa3c, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":3,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=846f0c052074f974, timestamp=1516934343016000, }
{traceId=1efe223f84d3bab0, spanId=846f0c052074f974, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":4,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=90c65abd3880feba, timestamp=1516934343018000, }
{traceId=1efe223f84d3bab0, spanId=846f0c052074f974, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":4,"ts-travel-service":3,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=90c65abd3880feba, timestamp=1516934343023500, }
{traceId=1efe223f84d3bab0, spanId=b24ddb0e3ce3cc1f, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":4,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=90c65abd3880feba, timestamp=1516934343024500, }
{traceId=1efe223f84d3bab0, spanId=b24ddb0e3ce3cc1f, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":5,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=90c65abd3880feba, timestamp=1516934343026000, }
{traceId=1efe223f84d3bab0, spanId=8764a5127d7abbcc, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=b24ddb0e3ce3cc1f, timestamp=1516934343027000, }
{traceId=1efe223f84d3bab0, spanId=8764a5127d7abbcc, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":5,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=b24ddb0e3ce3cc1f, timestamp=1516934343029500, }
{traceId=1efe223f84d3bab0, spanId=636248230b54bde0, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":6,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=8764a5127d7abbcc, timestamp=1516934343030500, }
{traceId=1efe223f84d3bab0, spanId=636248230b54bde0, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":6,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=8764a5127d7abbcc, timestamp=1516934343032500, }
{traceId=1efe223f84d3bab0, spanId=636248230b54bde0, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":6,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=8764a5127d7abbcc, timestamp=1516934343035500, }
{traceId=1efe223f84d3bab0, spanId=636248230b54bde0, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":7,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=8764a5127d7abbcc, timestamp=1516934343037500, }
{traceId=1efe223f84d3bab0, spanId=8764a5127d7abbcc, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=b24ddb0e3ce3cc1f, timestamp=1516934343039500, }
{traceId=1efe223f84d3bab0, spanId=8764a5127d7abbcc, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":7,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=b24ddb0e3ce3cc1f, timestamp=1516934343042000, }
{traceId=1efe223f84d3bab0, spanId=b24ddb0e3ce3cc1f, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=90c65abd3880feba, timestamp=1516934343044000, }
{traceId=1efe223f84d3bab0, spanId=b24ddb0e3ce3cc1f, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":5,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=90c65abd3880feba, timestamp=1516934343045500, }
{traceId=1efe223f84d3bab0, spanId=ba6063ef51e6a0fc, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-route-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=90c65abd3880feba, timestamp=1516934343046500, }
{traceId=1efe223f84d3bab0, spanId=ba6063ef51e6a0fc, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":1,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=90c65abd3880feba, timestamp=1516934343048000, }
{traceId=1efe223f84d3bab0, spanId=ba6063ef51e6a0fc, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=90c65abd3880feba, timestamp=1516934343052000, }
