
=== TestCase4 case4\success\basic-2 Success execution 1 ===
{traceId=0a09b0acef33ef50, spanId=0a09b0acef33ef50, hostName=ts-click-twice, srcName=null, src=null, host=ts-click-twice, clock={"ts-click-twice":1}, event=ts-click-twice.ClickController.clickTwice, type=sr, parentId=, timestamp=1516933116836000, }
{traceId=0a09b0acef33ef50, spanId=6d83be0054e64ae4, hostName=ts-sso-service, srcName=ts-contacts-service, src=ts-contacts-service, host=ts-sso-service, clock={"ts-click-twice":5,"ts-contacts-service":2,"ts-order-service":2,"ts-sso-service":3,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=sr, parentId=2c810cd538c7e1d3, timestamp=1516933126039500, }
{traceId=0a09b0acef33ef50, spanId=6d83be0054e64ae4, hostName=ts-sso-service, destName=ts-contacts-service, host=ts-sso-service, clock={"ts-click-twice":5,"ts-contacts-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-contacts-service, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=ss, parentId=2c810cd538c7e1d3, timestamp=1516933126044500, }
{traceId=0a09b0acef33ef50, spanId=6d83be0054e64ae4, hostName=ts-contacts-service, srcName=ts-sso-service, src=ts-sso-service, host=ts-contacts-service, clock={"ts-click-twice":5,"ts-contacts-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=cr, parentId=2c810cd538c7e1d3, timestamp=1516933126046000, }
{traceId=0a09b0acef33ef50, spanId=2c810cd538c7e1d3, hostName=ts-contacts-service, destName=ts-preserve-service, host=ts-contacts-service, clock={"ts-click-twice":5,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=ss, parentId=6d59a0954ff390be, timestamp=1516933126050000, }
{traceId=0a09b0acef33ef50, spanId=2c810cd538c7e1d3, hostName=ts-preserve-service, srcName=ts-contacts-service, src=ts-contacts-service, host=ts-preserve-service, clock={"ts-click-twice":5,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":10,"ts-security-service":6,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=6d59a0954ff390be, timestamp=1516933126053500, }
{traceId=0a09b0acef33ef50, spanId=91a521166f3d7fe1, hostName=ts-preserve-service, destName=ts-travel-service, host=ts-preserve-service, clock={"ts-click-twice":5,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=6d59a0954ff390be, timestamp=1516933126055500, }
{traceId=0a09b0acef33ef50, spanId=91a521166f3d7fe1, hostName=ts-travel-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-travel-service, clock={"ts-click-twice":5,"ts-travel-service":1,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=sr, parentId=6d59a0954ff390be, timestamp=1516933126057000, }
{traceId=0a09b0acef33ef50, spanId=421c0a93e62a22be, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-click-twice":5,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=91a521166f3d7fe1, timestamp=1516933126061000, }
{traceId=0a09b0acef33ef50, spanId=421c0a93e62a22be, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-click-twice":5,"ts-ticketinfo-service":1,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=91a521166f3d7fe1, timestamp=1516933126061500, }
{traceId=0a09b0acef33ef50, spanId=f3e5a9f59aee4181, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=421c0a93e62a22be, timestamp=1516933126063500, }
{traceId=0a09b0acef33ef50, spanId=f3e5a9f59aee4181, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":1,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=421c0a93e62a22be, timestamp=1516933126065000, }
{traceId=0a09b0acef33ef50, spanId=98b5bf705f77b441, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":2,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=f3e5a9f59aee4181, timestamp=1516933126067000, }
{traceId=0a09b0acef33ef50, spanId=98b5bf705f77b441, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":2,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":1,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=f3e5a9f59aee4181, timestamp=1516933126068000, }
{traceId=0a09b0acef33ef50, spanId=98b5bf705f77b441, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":2,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=f3e5a9f59aee4181, timestamp=1516933126071000, }
{traceId=0a09b0acef33ef50, spanId=98b5bf705f77b441, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":3,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=f3e5a9f59aee4181, timestamp=1516933126072000, }
{traceId=0a09b0acef33ef50, spanId=f3e5a9f59aee4181, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=421c0a93e62a22be, timestamp=1516933126073000, }
{traceId=0a09b0acef33ef50, spanId=f3e5a9f59aee4181, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":3,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=421c0a93e62a22be, timestamp=1516933126074500, }
{traceId=0a09b0acef33ef50, spanId=421c0a93e62a22be, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":4,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=91a521166f3d7fe1, timestamp=1516933126076500, }
{traceId=0a09b0acef33ef50, spanId=421c0a93e62a22be, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":4,"ts-travel-service":3,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=91a521166f3d7fe1, timestamp=1516933126077000, }
{traceId=0a09b0acef33ef50, spanId=bf02598aecbb1827, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":4,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=91a521166f3d7fe1, timestamp=1516933126079000, }
{traceId=0a09b0acef33ef50, spanId=bf02598aecbb1827, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":5,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=91a521166f3d7fe1, timestamp=1516933126080000, }
{traceId=0a09b0acef33ef50, spanId=6f9956188746a456, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=bf02598aecbb1827, timestamp=1516933126081000, }
{traceId=0a09b0acef33ef50, spanId=6f9956188746a456, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":5,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=bf02598aecbb1827, timestamp=1516933126083000, }
{traceId=0a09b0acef33ef50, spanId=85ab140a611d269c, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":6,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=6f9956188746a456, timestamp=1516933126084000, }
{traceId=0a09b0acef33ef50, spanId=85ab140a611d269c, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":6,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=6f9956188746a456, timestamp=1516933126086500, }
{traceId=0a09b0acef33ef50, spanId=85ab140a611d269c, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":6,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=6f9956188746a456, timestamp=1516933126089500, }
{traceId=0a09b0acef33ef50, spanId=85ab140a611d269c, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":7,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=6f9956188746a456, timestamp=1516933126092000, }
{traceId=0a09b0acef33ef50, spanId=6f9956188746a456, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=bf02598aecbb1827, timestamp=1516933126094000, }
{traceId=0a09b0acef33ef50, spanId=6f9956188746a456, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":7,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=bf02598aecbb1827, timestamp=1516933126096000, }
{traceId=0a09b0acef33ef50, spanId=bf02598aecbb1827, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=91a521166f3d7fe1, timestamp=1516933126099000, }
{traceId=0a09b0acef33ef50, spanId=bf02598aecbb1827, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":5,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=91a521166f3d7fe1, timestamp=1516933126100000, }
{traceId=0a09b0acef33ef50, spanId=110baaf09c2da20e, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-route-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=91a521166f3d7fe1, timestamp=1516933126101000, }
{traceId=0a09b0acef33ef50, spanId=110baaf09c2da20e, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":1,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=91a521166f3d7fe1, timestamp=1516933126102500, }
{traceId=0a09b0acef33ef50, spanId=110baaf09c2da20e, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":8,"ts-click-twice":5,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":11,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=91a521166f3d7fe1, timestamp=1516933126108500, }
